task_id,execution_time,ergonomic_value,predecessors,area,previous_station,area_binary,jain_workload,gini_workload,norm_range_workload,cv_workload,jain_ergonomic,gini_ergonomic,norm_range_ergonomic,cv_ergonomic
0,6,1,[],internal,1,1,0.9986228890338479,0.018741633199464525,0.1084337349338801,0.03713502411427095,0.973025856044724,0.0847457627118644,0.5338983050440247,0.16649900596939407
1,2,1,[0],external,1,0,0.9986228890338479,0.018741633199464525,0.1084337349338801,0.03713502411427095,0.973025856044724,0.0847457627118644,0.5338983050440247,0.16649900596939407
2,3,1,[1],internal,1,1,0.9986228890338479,0.018741633199464525,0.1084337349338801,0.03713502411427095,0.973025856044724,0.0847457627118644,0.5338983050440247,0.16649900596939407
3,4,3,"[0, 1, 2]",internal,3,1,0.9986228890338479,0.018741633199464525,0.1084337349338801,0.03713502411427095,0.973025856044724,0.0847457627118644,0.5338983050440247,0.16649900596939407
4,1,1,[2],external,2,0,0.9986228890338479,0.018741633199464525,0.1084337349338801,0.03713502411427095,0.973025856044724,0.0847457627118644,0.5338983050440247,0.16649900596939407
5,5,1,[4],internal,2,1,0.9986228890338479,0.018741633199464525,0.1084337349338801,0.03713502411427095,0.973025856044724,0.0847457627118644,0.5338983050440247,0.16649900596939407
6,3,5,[5],internal,2,1,0.9986228890338479,0.018741633199464525,0.1084337349338801,0.03713502411427095,0.973025856044724,0.0847457627118644,0.5338983050440247,0.16649900596939407
7,4,1,[6],external,2,0,0.9986228890338479,0.018741633199464525,0.1084337349338801,0.03713502411427095,0.973025856044724,0.0847457627118644,0.5338983050440247,0.16649900596939407
8,1,4,[2],internal,1,1,0.9986228890338479,0.018741633199464525,0.1084337349338801,0.03713502411427095,0.973025856044724,0.0847457627118644,0.5338983050440247,0.16649900596939407
9,7,5,"[0, 5, 2]",external,2,0,0.9986228890338479,0.018741633199464525,0.1084337349338801,0.03713502411427095,0.973025856044724,0.0847457627118644,0.5338983050440247,0.16649900596939407
10,5,5,"[4, 1]",internal,2,1,0.9986228890338479,0.018741633199464525,0.1084337349338801,0.03713502411427095,0.973025856044724,0.0847457627118644,0.5338983050440247,0.16649900596939407
11,2,4,[],external,1,0,0.9986228890338479,0.018741633199464525,0.1084337349338801,0.03713502411427095,0.973025856044724,0.0847457627118644,0.5338983050440247,0.16649900596939407
12,5,4,"[8, 0]",internal,1,1,0.9986228890338479,0.018741633199464525,0.1084337349338801,0.03713502411427095,0.973025856044724,0.0847457627118644,0.5338983050440247,0.16649900596939407
