instance,stations,CT_reb,min_workers,runtime,nodecount,solcount,mipgap,objval,MSF,eff_givenCT,Tavg,fairT,MAD_T,MADpct_T,Eavg,fairE,MAD_E,MADpct_E,status,input_file,output_results,output_assignment
BOWMAN8,3,25.0,4,0.0005838871002197266,0,1,0.0,0.15934327343654472,1.0,0.7499999999925,18.75,19.0,4.7499999988125,25.33333332564889,15.715658840601515,18.10631356803134,4.52657839087619,28.8029820225781,OK,BOWMAN8_run1_S3_W3_CT28.csv,BOWMAN8_run1_S3_W4_results.csv,BOWMAN8_run1_S3_W4_assignment.csv
JACKSON,4,8.0,7,0.0006740093231201172,0,1,0.0,0.28626286910046184,0.6000000000000001,0.8214285714139031,6.571428571428571,9.428571428571429,1.3469387753177844,20.49689440389067,5.492625649144137,11.166226846477098,1.5951752635545604,29.04212602788067,OK,JACKSON_run1_S4_W6_CT9.csv,JACKSON_run1_S4_W7_results.csv,JACKSON_run1_S4_W7_assignment.csv
JAESCHKE,3,10.0,5,0.0007190704345703125,0,1,0.0,0.08857358445962332,1.0,0.7399999999852,7.4,5.6,1.119999999776,15.13513513006282,5.497995968175945,4.225780411725279,0.8451560821760246,15.372075332799835,OK,JAESCHKE_run1_S3_W5_CT9.csv,JAESCHKE_run1_S3_W5_results.csv,JAESCHKE_run1_S3_W5_assignment.csv
JAESCHKE,5,10.0,5,0.00970602035522461,1,5,0.0,0.08857358445962356,1.0,0.7399999999852,7.4,5.6,1.119999999776,15.13513513006282,5.497995968175945,4.225780411725298,0.8451560821760283,15.3720753327999,OK,JAESCHKE_run3_S5_W5_CT9.csv,JAESCHKE_run3_S5_W5_results.csv,JAESCHKE_run3_S5_W5_assignment.csv
HAHN,4,2902.0,5,0.00780797004699707,1,5,0.0,0.06878066427415708,0.9999999999999981,0.9666436940040685,2805.2,334.8,66.959999986608,2.3869955791595654,5566.422216860765,5100.742308250454,1020.148461446061,18.326825053906884,OK,HAHN_run1_S4_W6_CT2872.csv,HAHN_run1_S4_W5_results.csv,HAHN_run1_S4_W5_assignment.csv
JACKSON,6,8.0,7,0.07375597953796387,92,3,0.0,0.12540252158597123,1.0,0.8214285714139031,6.571428571428571,9.428571428571429,1.3469387753177844,20.49689440389067,5.492625649144137,7.991119579543157,1.141588511200224,20.78402177600191,OK,JACKSON_run3_S6_W6_CT9.csv,JACKSON_run3_S6_W7_results.csv,JACKSON_run3_S6_W7_assignment.csv
MANSOOR,3,45.0,5,0.0009169578552246094,0,1,0.0,0.23797334744650356,0.6000000000000001,0.8222222222185679,37.0,40.0,7.9999999984,21.621621616712932,61.28099475673896,41.71466700426885,8.342933399185183,13.614226453351728,OK,MANSOOR_run1_S3_W3_CT62.csv,MANSOOR_run1_S3_W5_results.csv,MANSOOR_run1_S3_W5_assignment.csv
MERTENS,4,7.0,5,0.0034270286560058594,1,1,0.0,0.1378409923782491,1.0,0.8285714285477552,5.8,3.2,0.6399999998720001,11.034482754511297,4.432656917707574,7.138669978421942,1.4277339953988415,32.209440558623804,OK,MERTENS_run1_S4_W6_CT6.csv,MERTENS_run1_S4_W5_results.csv,MERTENS_run1_S4_W5_assignment.csv
MITCHELL,5,18.0,6,0.003400087356567383,1,4,0.0,0.051819203315921186,0.9999999999999993,0.9722222222132201,17.5,3.0,0.49999999991666666,2.8571428565034016,18.900781421366272,14.479491598726618,2.4132485993855615,12.767983214333348,OK,MITCHELL_run3_S5_W6_CT20.csv,MITCHELL_run3_S5_W6_results.csv,MITCHELL_run3_S5_W6_assignment.csv
LUTZ1,10,1572.0,10,0.25722312927246094,56,4,0.0,0.1101086858646395,0.8461538461538463,0.8994910941475255,1414.0,724.0,72.39999999276,5.120226307829477,1353.5436500994715,1765.344742920399,176.53447427438647,13.042392409087258,OK,LUTZ1_run3_S10_W11_CT1414.csv,LUTZ1_run3_S10_W10_results.csv,LUTZ1_run3_S10_W10_assignment.csv
GUNTHER,9,54.0,9,0.32729101181030273,67,3,0.0,0.19771002806525528,0.5714285714285713,0.9938271604917823,53.666666666666664,4.000000000000001,0.4444444443950618,0.8281573497890315,73.61034583116847,103.56635774062794,11.507373081013396,15.632820293019945,OK,GUNTHER_run1_S9_W10_CT50.csv,GUNTHER_run1_S9_W9_results.csv,GUNTHER_run1_S9_W9_assignment.csv
BUXEY,9,29.0,12,0.3948860168457031,211,2,0.0,0.15350086515772926,0.8333333333333333,0.9310344827559454,27.0,18.0,1.499999999875,5.555555554886831,29.011674058176,84.28882035054448,7.024068361960034,24.21117908478093,OK,BUXEY_run1_S9_W11_CT33.csv,BUXEY_run1_S9_W12_results.csv,BUXEY_run1_S9_W12_assignment.csv
ROSZIEG,8,14.0,10,0.07677817344665527,1,8,0.0,0.21605076595474915,0.6,0.8928571428507653,12.5,14.0,1.39999999986,11.199999997983998,12.29968770174744,18.222269960501087,1.822226995867886,14.815229783930583,OK,ROSZIEG_run3_S8_W8_CT16.csv,ROSZIEG_run3_S8_W10_results.csv,ROSZIEG_run3_S8_W10_assignment.csv
HESKIA,6,138.0,8,0.5980470180511475,1117,10,0.0,0.12940565048491848,0.6666666666666669,0.9275362318832178,128.0,28.0,3.4999999995625,2.734374999636841,196.38581857772252,46.380516198035274,5.797564524029713,2.952129927704389,OK,HESKIA_run1_S6_W6_CT205.csv,HESKIA_run1_S6_W8_results.csv,HESKIA_run1_S6_W8_assignment.csv
TONGE70,5,552.0,7,0.363677978515625,71,3,0.0,0.13811854943363294,0.7857142857142835,0.9083850931674667,501.42857142857144,456.8571428571422,65.26530611312528,13.015873013987632,672.9259937850472,385.4855119062927,55.06935883588905,8.183568378159281,OK,TONGE70_run1_S5_W8_CT527.csv,TONGE70_run1_S5_W7_results.csv,TONGE70_run1_S5_W7_assignment.csv
TONGE70,7,552.0,7,0.6609699726104736,62,10,0.0,0.011083506491726514,0.9999999999999994,0.9083850931674667,501.42857142857144,86.57142857142766,12.367346937008616,2.4664224660651755,672.9259937850472,51.0894419507685,7.298491706210002,1.084590545410037,OK,TONGE70_run3_S7_W7_CT527.csv,TONGE70_run3_S7_W7_results.csv,TONGE70_run3_S7_W7_assignment.csv
SAWYER30,9,27.0,13,1.1645679473876953,550,5,0.0,0.13768661631490267,0.8333333333333331,0.9230769230742932,24.923076923076923,23.23076923076816,1.7869822483831677,7.169990502484285,28.08323673455671,65.79094999756137,5.060842307115426,18.02086545354581,OK,SAWYER30_run1_S9_W14_CT25.csv,SAWYER30_run1_S9_W13_results.csv,SAWYER30_run1_S9_W13_assignment.csv
KILBRID,7,56.0,10,2.581238031387329,989,9,0.0,0.1362795063805813,0.7777777777777773,0.9857142857125255,55.2,8.0,0.79999999992,1.449275362147658,69.56849703782294,119.88779627505323,11.988779626306446,17.23305826143702,OK,KILBRID_run1_S7_W9_CT62.csv,KILBRID_run1_S7_W10_results.csv,KILBRID_run1_S7_W10_assignment.csv
