task_id,execution_time,ergonomic_value,predecessors,area,previous_station,area_binary,jain_workload,gini_workload,norm_range_workload,cv_workload,jain_ergonomic,gini_ergonomic,norm_range_ergonomic,cv_ergonomic
0,2,5,[],external,0,0,1.0,0.0,0.0,0.0,0.9993392798149984,0.012121212121212121,0.05454545454247934,0.025712973861329
1,7,4,[],external,0,0,1.0,0.0,0.0,0.0,0.9993392798149984,0.012121212121212121,0.05454545454247934,0.025712973861329
2,5,5,"[0, 1]",external,1,0,1.0,0.0,0.0,0.0,0.9993392798149984,0.012121212121212121,0.05454545454247934,0.025712973861329
3,4,2,[1],internal,1,1,1.0,0.0,0.0,0.0,0.9993392798149984,0.012121212121212121,0.05454545454247934,0.025712973861329
4,2,1,[1],external,0,0,1.0,0.0,0.0,0.0,0.9993392798149984,0.012121212121212121,0.05454545454247934,0.025712973861329
5,6,5,"[3, 2, 1]",external,1,0,1.0,0.0,0.0,0.0,0.9993392798149984,0.012121212121212121,0.05454545454247934,0.025712973861329
6,4,5,[],external,1,0,1.0,0.0,0.0,0.0,0.9993392798149984,0.012121212121212121,0.05454545454247934,0.025712973861329
7,3,5,[],internal,0,1,1.0,0.0,0.0,0.0,0.9993392798149984,0.012121212121212121,0.05454545454247934,0.025712973861329
8,6,5,"[5, 7]",internal,1,1,1.0,0.0,0.0,0.0,0.9993392798149984,0.012121212121212121,0.05454545454247934,0.025712973861329
9,3,5,[],internal,0,1,1.0,0.0,0.0,0.0,0.9993392798149984,0.012121212121212121,0.05454545454247934,0.025712973861329
10,5,1,[4],internal,2,1,1.0,0.0,0.0,0.0,0.9993392798149984,0.012121212121212121,0.05454545454247934,0.025712973861329
11,3,1,"[7, 8, 0]",internal,1,1,1.0,0.0,0.0,0.0,0.9993392798149984,0.012121212121212121,0.05454545454247934,0.025712973861329
12,2,2,"[7, 9]",internal,0,1,1.0,0.0,0.0,0.0,0.9993392798149984,0.012121212121212121,0.05454545454247934,0.025712973861329
13,7,3,"[8, 5]",external,2,0,1.0,0.0,0.0,0.0,0.9993392798149984,0.012121212121212121,0.05454545454247934,0.025712973861329
14,6,5,[11],internal,1,1,1.0,0.0,0.0,0.0,0.9993392798149984,0.012121212121212121,0.05454545454247934,0.025712973861329
15,5,3,"[8, 1]",external,2,0,1.0,0.0,0.0,0.0,0.9993392798149984,0.012121212121212121,0.05454545454247934,0.025712973861329
16,7,3,"[3, 14]",external,1,0,1.0,0.0,0.0,0.0,0.9993392798149984,0.012121212121212121,0.05454545454247934,0.025712973861329
17,2,3,"[6, 8]",internal,3,1,1.0,0.0,0.0,0.0,0.9993392798149984,0.012121212121212121,0.05454545454247934,0.025712973861329
18,6,5,"[16, 14]",internal,3,1,1.0,0.0,0.0,0.0,0.9993392798149984,0.012121212121212121,0.05454545454247934,0.025712973861329
19,7,2,[],external,0,0,1.0,0.0,0.0,0.0,0.9993392798149984,0.012121212121212121,0.05454545454247934,0.025712973861329
20,2,2,[8],internal,3,1,1.0,0.0,0.0,0.0,0.9993392798149984,0.012121212121212121,0.05454545454247934,0.025712973861329
21,2,5,"[0, 13, 6]",external,2,0,1.0,0.0,0.0,0.0,0.9993392798149984,0.012121212121212121,0.05454545454247934,0.025712973861329
22,1,2,[],external,2,0,1.0,0.0,0.0,0.0,0.9993392798149984,0.012121212121212121,0.05454545454247934,0.025712973861329
23,7,3,[],internal,0,1,1.0,0.0,0.0,0.0,0.9993392798149984,0.012121212121212121,0.05454545454247934,0.025712973861329
24,1,2,[],internal,1,1,1.0,0.0,0.0,0.0,0.9993392798149984,0.012121212121212121,0.05454545454247934,0.025712973861329
25,2,5,"[16, 13, 7]",internal,2,1,1.0,0.0,0.0,0.0,0.9993392798149984,0.012121212121212121,0.05454545454247934,0.025712973861329
26,3,3,[],external,0,0,1.0,0.0,0.0,0.0,0.9993392798149984,0.012121212121212121,0.05454545454247934,0.025712973861329
27,2,4,[],internal,1,1,1.0,0.0,0.0,0.0,0.9993392798149984,0.012121212121212121,0.05454545454247934,0.025712973861329
28,1,3,[],external,0,0,1.0,0.0,0.0,0.0,0.9993392798149984,0.012121212121212121,0.05454545454247934,0.025712973861329
29,5,4,"[20, 17]",external,3,0,1.0,0.0,0.0,0.0,0.9993392798149984,0.012121212121212121,0.05454545454247934,0.025712973861329
30,7,3,[12],internal,0,1,1.0,0.0,0.0,0.0,0.9993392798149984,0.012121212121212121,0.05454545454247934,0.025712973861329
31,1,2,"[22, 1]",internal,3,1,1.0,0.0,0.0,0.0,0.9993392798149984,0.012121212121212121,0.05454545454247934,0.025712973861329
32,6,2,"[5, 31]",external,3,0,1.0,0.0,0.0,0.0,0.9993392798149984,0.012121212121212121,0.05454545454247934,0.025712973861329
