task_id,execution_time,ergonomic_value,predecessors,area,previous_station,area_binary,jain_workload,gini_workload,norm_range_workload,cv_workload,jain_ergonomic,gini_ergonomic,norm_range_ergonomic,cv_ergonomic
0,2,4,[],internal,0,1,0.9996586098593473,0.006887052341597796,0.04958677685704528,0.018479900640494127,0.9991677070328756,0.013605442176870748,0.061224489792169934,0.02886150127292031
1,2,3,[0],internal,0,1,0.9996586098593473,0.006887052341597796,0.04958677685704528,0.018479900640494127,0.9991677070328756,0.013605442176870748,0.061224489792169934,0.02886150127292031
2,3,4,"[0, 1]",external,0,0,0.9996586098593473,0.006887052341597796,0.04958677685704528,0.018479900640494127,0.9991677070328756,0.013605442176870748,0.061224489792169934,0.02886150127292031
3,5,3,"[2, 0]",internal,0,1,0.9996586098593473,0.006887052341597796,0.04958677685704528,0.018479900640494127,0.9991677070328756,0.013605442176870748,0.061224489792169934,0.02886150127292031
4,1,1,"[0, 2, 1]",internal,0,1,0.9996586098593473,0.006887052341597796,0.04958677685704528,0.018479900640494127,0.9991677070328756,0.013605442176870748,0.061224489792169934,0.02886150127292031
5,1,3,"[2, 1]",internal,0,1,0.9996586098593473,0.006887052341597796,0.04958677685704528,0.018479900640494127,0.9991677070328756,0.013605442176870748,0.061224489792169934,0.02886150127292031
6,7,3,[1],external,0,0,0.9996586098593473,0.006887052341597796,0.04958677685704528,0.018479900640494127,0.9991677070328756,0.013605442176870748,0.061224489792169934,0.02886150127292031
7,4,4,"[3, 1]",external,3,0,0.9996586098593473,0.006887052341597796,0.04958677685704528,0.018479900640494127,0.9991677070328756,0.013605442176870748,0.061224489792169934,0.02886150127292031
8,7,2,"[5, 1]",internal,0,1,0.9996586098593473,0.006887052341597796,0.04958677685704528,0.018479900640494127,0.9991677070328756,0.013605442176870748,0.061224489792169934,0.02886150127292031
9,1,4,[],internal,1,1,0.9996586098593473,0.006887052341597796,0.04958677685704528,0.018479900640494127,0.9991677070328756,0.013605442176870748,0.061224489792169934,0.02886150127292031
10,7,3,[],external,2,0,0.9996586098593473,0.006887052341597796,0.04958677685704528,0.018479900640494127,0.9991677070328756,0.013605442176870748,0.061224489792169934,0.02886150127292031
11,4,1,"[1, 10]",external,3,0,0.9996586098593473,0.006887052341597796,0.04958677685704528,0.018479900640494127,0.9991677070328756,0.013605442176870748,0.061224489792169934,0.02886150127292031
12,4,4,"[4, 2, 6]",external,0,0,0.9996586098593473,0.006887052341597796,0.04958677685704528,0.018479900640494127,0.9991677070328756,0.013605442176870748,0.061224489792169934,0.02886150127292031
13,3,1,[],internal,0,1,0.9996586098593473,0.006887052341597796,0.04958677685704528,0.018479900640494127,0.9991677070328756,0.013605442176870748,0.061224489792169934,0.02886150127292031
14,7,5,"[8, 13, 0]",internal,1,1,0.9996586098593473,0.006887052341597796,0.04958677685704528,0.018479900640494127,0.9991677070328756,0.013605442176870748,0.061224489792169934,0.02886150127292031
15,3,1,"[12, 3]",external,0,0,0.9996586098593473,0.006887052341597796,0.04958677685704528,0.018479900640494127,0.9991677070328756,0.013605442176870748,0.061224489792169934,0.02886150127292031
16,3,4,"[5, 15]",external,0,0,0.9996586098593473,0.006887052341597796,0.04958677685704528,0.018479900640494127,0.9991677070328756,0.013605442176870748,0.061224489792169934,0.02886150127292031
17,4,5,"[9, 12]",internal,3,1,0.9996586098593473,0.006887052341597796,0.04958677685704528,0.018479900640494127,0.9991677070328756,0.013605442176870748,0.061224489792169934,0.02886150127292031
18,1,3,[5],internal,1,1,0.9996586098593473,0.006887052341597796,0.04958677685704528,0.018479900640494127,0.9991677070328756,0.013605442176870748,0.061224489792169934,0.02886150127292031
19,3,4,"[12, 15, 1]",external,3,0,0.9996586098593473,0.006887052341597796,0.04958677685704528,0.018479900640494127,0.9991677070328756,0.013605442176870748,0.061224489792169934,0.02886150127292031
20,4,1,"[4, 5, 14]",external,1,0,0.9996586098593473,0.006887052341597796,0.04958677685704528,0.018479900640494127,0.9991677070328756,0.013605442176870748,0.061224489792169934,0.02886150127292031
21,1,1,[8],external,3,0,0.9996586098593473,0.006887052341597796,0.04958677685704528,0.018479900640494127,0.9991677070328756,0.013605442176870748,0.061224489792169934,0.02886150127292031
22,7,4,"[19, 0, 20]",internal,3,1,0.9996586098593473,0.006887052341597796,0.04958677685704528,0.018479900640494127,0.9991677070328756,0.013605442176870748,0.061224489792169934,0.02886150127292031
23,2,4,[4],internal,2,1,0.9996586098593473,0.006887052341597796,0.04958677685704528,0.018479900640494127,0.9991677070328756,0.013605442176870748,0.061224489792169934,0.02886150127292031
24,7,5,"[12, 11]",internal,3,1,0.9996586098593473,0.006887052341597796,0.04958677685704528,0.018479900640494127,0.9991677070328756,0.013605442176870748,0.061224489792169934,0.02886150127292031
25,2,4,[6],external,2,0,0.9996586098593473,0.006887052341597796,0.04958677685704528,0.018479900640494127,0.9991677070328756,0.013605442176870748,0.061224489792169934,0.02886150127292031
26,3,1,[],external,2,0,0.9996586098593473,0.006887052341597796,0.04958677685704528,0.018479900640494127,0.9991677070328756,0.013605442176870748,0.061224489792169934,0.02886150127292031
27,5,2,"[24, 1]",external,3,0,0.9996586098593473,0.006887052341597796,0.04958677685704528,0.018479900640494127,0.9991677070328756,0.013605442176870748,0.061224489792169934,0.02886150127292031
28,7,4,[],external,1,0,0.9996586098593473,0.006887052341597796,0.04958677685704528,0.018479900640494127,0.9991677070328756,0.013605442176870748,0.061224489792169934,0.02886150127292031
29,2,1,"[25, 13, 8]",external,3,0,0.9996586098593473,0.006887052341597796,0.04958677685704528,0.018479900640494127,0.9991677070328756,0.013605442176870748,0.061224489792169934,0.02886150127292031
30,2,2,"[28, 27, 3]",internal,3,1,0.9996586098593473,0.006887052341597796,0.04958677685704528,0.018479900640494127,0.9991677070328756,0.013605442176870748,0.061224489792169934,0.02886150127292031
31,1,3,[],external,3,0,0.9996586098593473,0.006887052341597796,0.04958677685704528,0.018479900640494127,0.9991677070328756,0.013605442176870748,0.061224489792169934,0.02886150127292031
32,6,4,[3],internal,2,1,0.9996586098593473,0.006887052341597796,0.04958677685704528,0.018479900640494127,0.9991677070328756,0.013605442176870748,0.061224489792169934,0.02886150127292031
