task_id,execution_time,ergonomic_value,predecessors,area,previous_station,area_binary,jain_workload,gini_workload,norm_range_workload,cv_workload,jain_ergonomic,gini_ergonomic,norm_range_ergonomic,cv_ergonomic
0,4,4,[],external,0,0,0.9994054696789536,0.012195121951219513,0.04878048780249851,0.024390243902439025,0.9995221190606226,0.007231404958677686,0.06611570247496755,0.021865713314583396
1,7,3,[],internal,0,1,0.9994054696789536,0.012195121951219513,0.04878048780249851,0.024390243902439025,0.9995221190606226,0.007231404958677686,0.06611570247496755,0.021865713314583396
2,6,2,"[1, 0]",external,0,0,0.9994054696789536,0.012195121951219513,0.04878048780249851,0.024390243902439025,0.9995221190606226,0.007231404958677686,0.06611570247496755,0.021865713314583396
3,1,1,[1],external,0,0,0.9994054696789536,0.012195121951219513,0.04878048780249851,0.024390243902439025,0.9995221190606226,0.007231404958677686,0.06611570247496755,0.021865713314583396
4,7,4,[],external,1,0,0.9994054696789536,0.012195121951219513,0.04878048780249851,0.024390243902439025,0.9995221190606226,0.007231404958677686,0.06611570247496755,0.021865713314583396
5,1,5,"[2, 4, 3]",external,2,0,0.9994054696789536,0.012195121951219513,0.04878048780249851,0.024390243902439025,0.9995221190606226,0.007231404958677686,0.06611570247496755,0.021865713314583396
6,4,4,"[2, 1, 3]",internal,1,1,0.9994054696789536,0.012195121951219513,0.04878048780249851,0.024390243902439025,0.9995221190606226,0.007231404958677686,0.06611570247496755,0.021865713314583396
7,5,4,"[0, 4]",external,2,0,0.9994054696789536,0.012195121951219513,0.04878048780249851,0.024390243902439025,0.9995221190606226,0.007231404958677686,0.06611570247496755,0.021865713314583396
8,1,1,"[1, 0, 7]",external,2,0,0.9994054696789536,0.012195121951219513,0.04878048780249851,0.024390243902439025,0.9995221190606226,0.007231404958677686,0.06611570247496755,0.021865713314583396
9,6,1,"[7, 0]",internal,3,1,0.9994054696789536,0.012195121951219513,0.04878048780249851,0.024390243902439025,0.9995221190606226,0.007231404958677686,0.06611570247496755,0.021865713314583396
10,3,1,[],external,1,0,0.9994054696789536,0.012195121951219513,0.04878048780249851,0.024390243902439025,0.9995221190606226,0.007231404958677686,0.06611570247496755,0.021865713314583396
11,1,5,[2],internal,5,1,0.9994054696789536,0.012195121951219513,0.04878048780249851,0.024390243902439025,0.9995221190606226,0.007231404958677686,0.06611570247496755,0.021865713314583396
