task_id,execution_time,ergonomic_value,predecessors,area,previous_station,area_binary,jain_workload,gini_workload,norm_range_workload,cv_workload,jain_ergonomic,gini_ergonomic,norm_range_ergonomic,cv_ergonomic
0,4,5,[],internal,1,1,0.9993702770780857,0.010869565217391304,0.057971014489392986,0.025102185616940248,0.9989054290718039,0.016025641025641024,0.0683760683713931,0.033102421762456556
1,1,5,[0],external,2,0,0.9993702770780857,0.010869565217391304,0.057971014489392986,0.025102185616940248,0.9989054290718039,0.016025641025641024,0.0683760683713931,0.033102421762456556
2,4,4,"[0, 1]",internal,3,1,0.9993702770780857,0.010869565217391304,0.057971014489392986,0.025102185616940248,0.9989054290718039,0.016025641025641024,0.0683760683713931,0.033102421762456556
3,1,3,[],internal,3,1,0.9993702770780857,0.010869565217391304,0.057971014489392986,0.025102185616940248,0.9989054290718039,0.016025641025641024,0.0683760683713931,0.033102421762456556
4,5,1,[],internal,0,1,0.9993702770780857,0.010869565217391304,0.057971014489392986,0.025102185616940248,0.9989054290718039,0.016025641025641024,0.0683760683713931,0.033102421762456556
5,4,3,[],external,1,0,0.9993702770780857,0.010869565217391304,0.057971014489392986,0.025102185616940248,0.9989054290718039,0.016025641025641024,0.0683760683713931,0.033102421762456556
6,4,4,[1],external,3,0,0.9993702770780857,0.010869565217391304,0.057971014489392986,0.025102185616940248,0.9989054290718039,0.016025641025641024,0.0683760683713931,0.033102421762456556
7,2,3,[0],external,1,0,0.9993702770780857,0.010869565217391304,0.057971014489392986,0.025102185616940248,0.9989054290718039,0.016025641025641024,0.0683760683713931,0.033102421762456556
8,4,2,[],external,1,0,0.9993702770780857,0.010869565217391304,0.057971014489392986,0.025102185616940248,0.9989054290718039,0.016025641025641024,0.0683760683713931,0.033102421762456556
9,5,4,[4],external,0,0,0.9993702770780857,0.010869565217391304,0.057971014489392986,0.025102185616940248,0.9989054290718039,0.016025641025641024,0.0683760683713931,0.033102421762456556
10,5,1,[],internal,0,1,0.9993702770780857,0.010869565217391304,0.057971014489392986,0.025102185616940248,0.9989054290718039,0.016025641025641024,0.0683760683713931,0.033102421762456556
11,7,2,"[5, 9]",external,2,0,0.9993702770780857,0.010869565217391304,0.057971014489392986,0.025102185616940248,0.9989054290718039,0.016025641025641024,0.0683760683713931,0.033102421762456556
12,6,5,"[11, 4, 7]",external,3,0,0.9993702770780857,0.010869565217391304,0.057971014489392986,0.025102185616940248,0.9989054290718039,0.016025641025641024,0.0683760683713931,0.033102421762456556
13,2,2,"[9, 11]",internal,5,1,0.9993702770780857,0.010869565217391304,0.057971014489392986,0.025102185616940248,0.9989054290718039,0.016025641025641024,0.0683760683713931,0.033102421762456556
14,3,2,[2],external,3,0,0.9993702770780857,0.010869565217391304,0.057971014489392986,0.025102185616940248,0.9989054290718039,0.016025641025641024,0.0683760683713931,0.033102421762456556
15,3,1,"[10, 9]",internal,1,1,0.9993702770780857,0.010869565217391304,0.057971014489392986,0.025102185616940248,0.9989054290718039,0.016025641025641024,0.0683760683713931,0.033102421762456556
16,4,2,"[9, 15]",internal,5,1,0.9993702770780857,0.010869565217391304,0.057971014489392986,0.025102185616940248,0.9989054290718039,0.016025641025641024,0.0683760683713931,0.033102421762456556
17,5,2,"[3, 14]",internal,3,1,0.9993702770780857,0.010869565217391304,0.057971014489392986,0.025102185616940248,0.9989054290718039,0.016025641025641024,0.0683760683713931,0.033102421762456556
18,1,4,"[5, 11]",internal,3,1,0.9993702770780857,0.010869565217391304,0.057971014489392986,0.025102185616940248,0.9989054290718039,0.016025641025641024,0.0683760683713931,0.033102421762456556
19,6,5,"[5, 1]",external,2,0,0.9993702770780857,0.010869565217391304,0.057971014489392986,0.025102185616940248,0.9989054290718039,0.016025641025641024,0.0683760683713931,0.033102421762456556
20,2,1,[],external,1,0,0.9993702770780857,0.010869565217391304,0.057971014489392986,0.025102185616940248,0.9989054290718039,0.016025641025641024,0.0683760683713931,0.033102421762456556
21,5,1,[],internal,1,1,0.9993702770780857,0.010869565217391304,0.057971014489392986,0.025102185616940248,0.9989054290718039,0.016025641025641024,0.0683760683713931,0.033102421762456556
22,4,3,[],external,3,0,0.9993702770780857,0.010869565217391304,0.057971014489392986,0.025102185616940248,0.9989054290718039,0.016025641025641024,0.0683760683713931,0.033102421762456556
23,2,3,[4],internal,1,1,0.9993702770780857,0.010869565217391304,0.057971014489392986,0.025102185616940248,0.9989054290718039,0.016025641025641024,0.0683760683713931,0.033102421762456556
24,3,2,"[8, 9, 3]",internal,5,1,0.9993702770780857,0.010869565217391304,0.057971014489392986,0.025102185616940248,0.9989054290718039,0.016025641025641024,0.0683760683713931,0.033102421762456556
25,2,2,"[7, 0]",internal,5,1,0.9993702770780857,0.010869565217391304,0.057971014489392986,0.025102185616940248,0.9989054290718039,0.016025641025641024,0.0683760683713931,0.033102421762456556
26,7,2,"[15, 19]",external,4,0,0.9993702770780857,0.010869565217391304,0.057971014489392986,0.025102185616940248,0.9989054290718039,0.016025641025641024,0.0683760683713931,0.033102421762456556
27,2,2,[23],internal,5,1,0.9993702770780857,0.010869565217391304,0.057971014489392986,0.025102185616940248,0.9989054290718039,0.016025641025641024,0.0683760683713931,0.033102421762456556
28,6,3,[23],internal,4,1,0.9993702770780857,0.010869565217391304,0.057971014489392986,0.025102185616940248,0.9989054290718039,0.016025641025641024,0.0683760683713931,0.033102421762456556
29,2,5,"[3, 26, 8]",internal,4,1,0.9993702770780857,0.010869565217391304,0.057971014489392986,0.025102185616940248,0.9989054290718039,0.016025641025641024,0.0683760683713931,0.033102421762456556
30,3,2,[21],external,1,0,0.9993702770780857,0.010869565217391304,0.057971014489392986,0.025102185616940248,0.9989054290718039,0.016025641025641024,0.0683760683713931,0.033102421762456556
31,1,5,[],internal,0,1,0.9993702770780857,0.010869565217391304,0.057971014489392986,0.025102185616940248,0.9989054290718039,0.016025641025641024,0.0683760683713931,0.033102421762456556
32,3,3,"[20, 8, 19]",external,2,0,0.9993702770780857,0.010869565217391304,0.057971014489392986,0.025102185616940248,0.9989054290718039,0.016025641025641024,0.0683760683713931,0.033102421762456556
