task_id,execution_time,ergonomic_value,predecessors,area,previous_station,area_binary,jain_workload,gini_workload,norm_range_workload,cv_workload,jain_ergonomic,gini_ergonomic,norm_range_ergonomic,cv_ergonomic
0,3,1,[],internal,0,1,0.9973828673560577,0.028,0.14399999999308802,0.05122499389946279,0.9772881355932204,0.08064516129032258,0.45161290319667013,0.15244566536298734
1,2,2,[],external,0,0,0.9973828673560577,0.028,0.14399999999308802,0.05122499389946279,0.9772881355932204,0.08064516129032258,0.45161290319667013,0.15244566536298734
2,3,1,"[1, 0]",external,0,0,0.9973828673560577,0.028,0.14399999999308802,0.05122499389946279,0.9772881355932204,0.08064516129032258,0.45161290319667013,0.15244566536298734
3,3,5,[],external,0,0,0.9973828673560577,0.028,0.14399999999308802,0.05122499389946279,0.9772881355932204,0.08064516129032258,0.45161290319667013,0.15244566536298734
4,1,3,[0],external,1,0,0.9973828673560577,0.028,0.14399999999308802,0.05122499389946279,0.9772881355932204,0.08064516129032258,0.45161290319667013,0.15244566536298734
5,3,3,[],internal,2,1,0.9973828673560577,0.028,0.14399999999308802,0.05122499389946279,0.9772881355932204,0.08064516129032258,0.45161290319667013,0.15244566536298734
6,5,3,[2],external,1,0,0.9973828673560577,0.028,0.14399999999308802,0.05122499389946279,0.9772881355932204,0.08064516129032258,0.45161290319667013,0.15244566536298734
7,5,2,[3],external,1,0,0.9973828673560577,0.028,0.14399999999308802,0.05122499389946279,0.9772881355932204,0.08064516129032258,0.45161290319667013,0.15244566536298734
8,2,4,"[7, 1, 4]",external,1,0,0.9973828673560577,0.028,0.14399999999308802,0.05122499389946279,0.9772881355932204,0.08064516129032258,0.45161290319667013,0.15244566536298734
9,3,5,[4],external,2,0,0.9973828673560577,0.028,0.14399999999308802,0.05122499389946279,0.9772881355932204,0.08064516129032258,0.45161290319667013,0.15244566536298734
10,7,5,[3],external,1,0,0.9973828673560577,0.028,0.14399999999308802,0.05122499389946279,0.9772881355932204,0.08064516129032258,0.45161290319667013,0.15244566536298734
11,7,4,"[4, 6, 5]",external,2,0,0.9973828673560577,0.028,0.14399999999308802,0.05122499389946279,0.9772881355932204,0.08064516129032258,0.45161290319667013,0.15244566536298734
12,5,4,[1],internal,2,1,0.9973828673560577,0.028,0.14399999999308802,0.05122499389946279,0.9772881355932204,0.08064516129032258,0.45161290319667013,0.15244566536298734
13,7,5,"[1, 9]",internal,3,1,0.9973828673560577,0.028,0.14399999999308802,0.05122499389946279,0.9772881355932204,0.08064516129032258,0.45161290319667013,0.15244566536298734
14,6,4,[],internal,0,1,0.9973828673560577,0.028,0.14399999999308802,0.05122499389946279,0.9772881355932204,0.08064516129032258,0.45161290319667013,0.15244566536298734
15,4,1,[3],external,0,0,0.9973828673560577,0.028,0.14399999999308802,0.05122499389946279,0.9772881355932204,0.08064516129032258,0.45161290319667013,0.15244566536298734
16,6,4,[11],internal,2,1,0.9973828673560577,0.028,0.14399999999308802,0.05122499389946279,0.9772881355932204,0.08064516129032258,0.45161290319667013,0.15244566536298734
17,2,5,"[13, 8, 9]",internal,3,1,0.9973828673560577,0.028,0.14399999999308802,0.05122499389946279,0.9772881355932204,0.08064516129032258,0.45161290319667013,0.15244566536298734
18,3,1,[14],internal,2,1,0.9973828673560577,0.028,0.14399999999308802,0.05122499389946279,0.9772881355932204,0.08064516129032258,0.45161290319667013,0.15244566536298734
19,3,5,"[17, 10, 13]",internal,3,1,0.9973828673560577,0.028,0.14399999999308802,0.05122499389946279,0.9772881355932204,0.08064516129032258,0.45161290319667013,0.15244566536298734
20,5,4,"[10, 9, 3]",internal,3,1,0.9973828673560577,0.028,0.14399999999308802,0.05122499389946279,0.9772881355932204,0.08064516129032258,0.45161290319667013,0.15244566536298734
21,5,5,"[11, 3]",external,2,0,0.9973828673560577,0.028,0.14399999999308802,0.05122499389946279,0.9772881355932204,0.08064516129032258,0.45161290319667013,0.15244566536298734
22,5,1,[3],internal,3,1,0.9973828673560577,0.028,0.14399999999308802,0.05122499389946279,0.9772881355932204,0.08064516129032258,0.45161290319667013,0.15244566536298734
23,4,1,"[8, 1]",external,2,0,0.9973828673560577,0.028,0.14399999999308802,0.05122499389946279,0.9772881355932204,0.08064516129032258,0.45161290319667013,0.15244566536298734
24,2,3,"[15, 16, 6]",external,2,0,0.9973828673560577,0.028,0.14399999999308802,0.05122499389946279,0.9772881355932204,0.08064516129032258,0.45161290319667013,0.15244566536298734
25,7,1,"[16, 1]",internal,3,1,0.9973828673560577,0.028,0.14399999999308802,0.05122499389946279,0.9772881355932204,0.08064516129032258,0.45161290319667013,0.15244566536298734
26,4,5,[0],internal,2,1,0.9973828673560577,0.028,0.14399999999308802,0.05122499389946279,0.9772881355932204,0.08064516129032258,0.45161290319667013,0.15244566536298734
27,5,1,"[24, 5]",internal,3,1,0.9973828673560577,0.028,0.14399999999308802,0.05122499389946279,0.9772881355932204,0.08064516129032258,0.45161290319667013,0.15244566536298734
28,1,2,[],external,0,0,0.9973828673560577,0.028,0.14399999999308802,0.05122499389946279,0.9772881355932204,0.08064516129032258,0.45161290319667013,0.15244566536298734
29,7,3,"[6, 21, 16]",internal,3,1,0.9973828673560577,0.028,0.14399999999308802,0.05122499389946279,0.9772881355932204,0.08064516129032258,0.45161290319667013,0.15244566536298734
