task_id,execution_time,ergonomic_value,predecessors,area,previous_station,area_binary,jain_workload,gini_workload,norm_range_workload,cv_workload,jain_ergonomic,gini_ergonomic,norm_range_ergonomic,cv_ergonomic
0,3,1,[],internal,0,1,0.9986580783682233,0.01912568306010929,0.09836065573286751,0.03665685209016049,0.9876340555920333,0.06140350877192982,0.3157894736642659,0.1118962717129963
1,7,4,[0],external,0,0,0.9986580783682233,0.01912568306010929,0.09836065573286751,0.03665685209016049,0.9876340555920333,0.06140350877192982,0.3157894736642659,0.1118962717129963
2,5,4,"[0, 1]",internal,0,1,0.9986580783682233,0.01912568306010929,0.09836065573286751,0.03665685209016049,0.9876340555920333,0.06140350877192982,0.3157894736642659,0.1118962717129963
3,1,4,"[0, 2, 1]",internal,1,1,0.9986580783682233,0.01912568306010929,0.09836065573286751,0.03665685209016049,0.9876340555920333,0.06140350877192982,0.3157894736642659,0.1118962717129963
4,2,1,"[0, 1]",external,0,0,0.9986580783682233,0.01912568306010929,0.09836065573286751,0.03665685209016049,0.9876340555920333,0.06140350877192982,0.3157894736642659,0.1118962717129963
5,7,5,[],external,0,0,0.9986580783682233,0.01912568306010929,0.09836065573286751,0.03665685209016049,0.9876340555920333,0.06140350877192982,0.3157894736642659,0.1118962717129963
6,5,5,"[3, 4]",external,1,0,0.9986580783682233,0.01912568306010929,0.09836065573286751,0.03665685209016049,0.9876340555920333,0.06140350877192982,0.3157894736642659,0.1118962717129963
7,5,3,[],external,0,0,0.9986580783682233,0.01912568306010929,0.09836065573286751,0.03665685209016049,0.9876340555920333,0.06140350877192982,0.3157894736642659,0.1118962717129963
8,3,5,"[7, 1, 6]",external,2,0,0.9986580783682233,0.01912568306010929,0.09836065573286751,0.03665685209016049,0.9876340555920333,0.06140350877192982,0.3157894736642659,0.1118962717129963
9,1,3,"[0, 5]",internal,0,1,0.9986580783682233,0.01912568306010929,0.09836065573286751,0.03665685209016049,0.9876340555920333,0.06140350877192982,0.3157894736642659,0.1118962717129963
10,4,1,"[4, 6, 1]",internal,1,1,0.9986580783682233,0.01912568306010929,0.09836065573286751,0.03665685209016049,0.9876340555920333,0.06140350877192982,0.3157894736642659,0.1118962717129963
11,7,1,[],internal,0,1,0.9986580783682233,0.01912568306010929,0.09836065573286751,0.03665685209016049,0.9876340555920333,0.06140350877192982,0.3157894736642659,0.1118962717129963
12,3,2,"[7, 9]",internal,0,1,0.9986580783682233,0.01912568306010929,0.09836065573286751,0.03665685209016049,0.9876340555920333,0.06140350877192982,0.3157894736642659,0.1118962717129963
13,4,1,"[6, 2, 7]",external,3,0,0.9986580783682233,0.01912568306010929,0.09836065573286751,0.03665685209016049,0.9876340555920333,0.06140350877192982,0.3157894736642659,0.1118962717129963
14,1,5,[4],internal,0,1,0.9986580783682233,0.01912568306010929,0.09836065573286751,0.03665685209016049,0.9876340555920333,0.06140350877192982,0.3157894736642659,0.1118962717129963
15,3,5,[7],internal,3,1,0.9986580783682233,0.01912568306010929,0.09836065573286751,0.03665685209016049,0.9876340555920333,0.06140350877192982,0.3157894736642659,0.1118962717129963
16,6,4,[],external,3,0,0.9986580783682233,0.01912568306010929,0.09836065573286751,0.03665685209016049,0.9876340555920333,0.06140350877192982,0.3157894736642659,0.1118962717129963
17,5,3,[],internal,3,1,0.9986580783682233,0.01912568306010929,0.09836065573286751,0.03665685209016049,0.9876340555920333,0.06140350877192982,0.3157894736642659,0.1118962717129963
18,4,1,[],internal,1,1,0.9986580783682233,0.01912568306010929,0.09836065573286751,0.03665685209016049,0.9876340555920333,0.06140350877192982,0.3157894736642659,0.1118962717129963
19,4,1,"[18, 2, 9]",external,1,0,0.9986580783682233,0.01912568306010929,0.09836065573286751,0.03665685209016049,0.9876340555920333,0.06140350877192982,0.3157894736642659,0.1118962717129963
20,2,3,[],external,2,0,0.9986580783682233,0.01912568306010929,0.09836065573286751,0.03665685209016049,0.9876340555920333,0.06140350877192982,0.3157894736642659,0.1118962717129963
21,4,4,[18],external,3,0,0.9986580783682233,0.01912568306010929,0.09836065573286751,0.03665685209016049,0.9876340555920333,0.06140350877192982,0.3157894736642659,0.1118962717129963
22,5,3,"[20, 10, 7]",external,2,0,0.9986580783682233,0.01912568306010929,0.09836065573286751,0.03665685209016049,0.9876340555920333,0.06140350877192982,0.3157894736642659,0.1118962717129963
23,5,1,[],external,2,0,0.9986580783682233,0.01912568306010929,0.09836065573286751,0.03665685209016049,0.9876340555920333,0.06140350877192982,0.3157894736642659,0.1118962717129963
24,7,1,"[8, 2]",internal,3,1,0.9986580783682233,0.01912568306010929,0.09836065573286751,0.03665685209016049,0.9876340555920333,0.06140350877192982,0.3157894736642659,0.1118962717129963
25,6,4,[13],external,3,0,0.9986580783682233,0.01912568306010929,0.09836065573286751,0.03665685209016049,0.9876340555920333,0.06140350877192982,0.3157894736642659,0.1118962717129963
26,4,5,[],internal,3,1,0.9986580783682233,0.01912568306010929,0.09836065573286751,0.03665685209016049,0.9876340555920333,0.06140350877192982,0.3157894736642659,0.1118962717129963
27,1,5,[5],external,3,0,0.9986580783682233,0.01912568306010929,0.09836065573286751,0.03665685209016049,0.9876340555920333,0.06140350877192982,0.3157894736642659,0.1118962717129963
28,5,5,[5],internal,2,1,0.9986580783682233,0.01912568306010929,0.09836065573286751,0.03665685209016049,0.9876340555920333,0.06140350877192982,0.3157894736642659,0.1118962717129963
29,3,5,[],internal,1,1,0.9986580783682233,0.01912568306010929,0.09836065573286751,0.03665685209016049,0.9876340555920333,0.06140350877192982,0.3157894736642659,0.1118962717129963
