task_id,execution_time,ergonomic_value,predecessors,area,previous_station,area_binary,jain_workload,gini_workload,norm_range_workload,cv_workload,jain_ergonomic,gini_ergonomic,norm_range_ergonomic,cv_ergonomic
0,2,3,[],internal,0,1,0.9968707031435209,0.029556650246305417,0.14482758619990488,0.056027851066454894,0.9763642683350713,0.08355795148247978,0.39622641506817374,0.15558889153274194
1,4,2,[0],external,0,0,0.9968707031435209,0.029556650246305417,0.14482758619990488,0.056027851066454894,0.9763642683350713,0.08355795148247978,0.39622641506817374,0.15558889153274194
2,5,5,"[0, 1]",external,0,0,0.9968707031435209,0.029556650246305417,0.14482758619990488,0.056027851066454894,0.9763642683350713,0.08355795148247978,0.39622641506817374,0.15558889153274194
3,1,1,"[2, 0, 1]",internal,1,1,0.9968707031435209,0.029556650246305417,0.14482758619990488,0.056027851066454894,0.9763642683350713,0.08355795148247978,0.39622641506817374,0.15558889153274194
4,1,2,[],external,0,0,0.9968707031435209,0.029556650246305417,0.14482758619990488,0.056027851066454894,0.9763642683350713,0.08355795148247978,0.39622641506817374,0.15558889153274194
5,4,5,"[1, 0]",external,0,0,0.9968707031435209,0.029556650246305417,0.14482758619990488,0.056027851066454894,0.9763642683350713,0.08355795148247978,0.39622641506817374,0.15558889153274194
6,6,5,"[3, 4]",external,3,0,0.9968707031435209,0.029556650246305417,0.14482758619990488,0.056027851066454894,0.9763642683350713,0.08355795148247978,0.39622641506817374,0.15558889153274194
7,7,3,"[4, 5, 2]",internal,2,1,0.9968707031435209,0.029556650246305417,0.14482758619990488,0.056027851066454894,0.9763642683350713,0.08355795148247978,0.39622641506817374,0.15558889153274194
8,7,5,"[1, 2, 0]",external,1,0,0.9968707031435209,0.029556650246305417,0.14482758619990488,0.056027851066454894,0.9763642683350713,0.08355795148247978,0.39622641506817374,0.15558889153274194
9,5,3,"[0, 4, 1]",internal,0,1,0.9968707031435209,0.029556650246305417,0.14482758619990488,0.056027851066454894,0.9763642683350713,0.08355795148247978,0.39622641506817374,0.15558889153274194
10,4,2,"[4, 3]",internal,1,1,0.9968707031435209,0.029556650246305417,0.14482758619990488,0.056027851066454894,0.9763642683350713,0.08355795148247978,0.39622641506817374,0.15558889153274194
11,4,1,"[0, 1]",internal,0,1,0.9968707031435209,0.029556650246305417,0.14482758619990488,0.056027851066454894,0.9763642683350713,0.08355795148247978,0.39622641506817374,0.15558889153274194
12,7,1,[11],internal,0,1,0.9968707031435209,0.029556650246305417,0.14482758619990488,0.056027851066454894,0.9763642683350713,0.08355795148247978,0.39622641506817374,0.15558889153274194
13,1,3,"[9, 10]",external,1,0,0.9968707031435209,0.029556650246305417,0.14482758619990488,0.056027851066454894,0.9763642683350713,0.08355795148247978,0.39622641506817374,0.15558889153274194
14,7,3,[],internal,1,1,0.9968707031435209,0.029556650246305417,0.14482758619990488,0.056027851066454894,0.9763642683350713,0.08355795148247978,0.39622641506817374,0.15558889153274194
15,1,3,[2],external,1,0,0.9968707031435209,0.029556650246305417,0.14482758619990488,0.056027851066454894,0.9763642683350713,0.08355795148247978,0.39622641506817374,0.15558889153274194
16,1,2,[9],external,0,0,0.9968707031435209,0.029556650246305417,0.14482758619990488,0.056027851066454894,0.9763642683350713,0.08355795148247978,0.39622641506817374,0.15558889153274194
17,6,5,[],internal,2,1,0.9968707031435209,0.029556650246305417,0.14482758619990488,0.056027851066454894,0.9763642683350713,0.08355795148247978,0.39622641506817374,0.15558889153274194
18,7,3,"[13, 11]",internal,2,1,0.9968707031435209,0.029556650246305417,0.14482758619990488,0.056027851066454894,0.9763642683350713,0.08355795148247978,0.39622641506817374,0.15558889153274194
19,6,5,[12],internal,2,1,0.9968707031435209,0.029556650246305417,0.14482758619990488,0.056027851066454894,0.9763642683350713,0.08355795148247978,0.39622641506817374,0.15558889153274194
20,4,5,[],internal,0,1,0.9968707031435209,0.029556650246305417,0.14482758619990488,0.056027851066454894,0.9763642683350713,0.08355795148247978,0.39622641506817374,0.15558889153274194
21,6,2,"[1, 0, 13]",external,1,0,0.9968707031435209,0.029556650246305417,0.14482758619990488,0.056027851066454894,0.9763642683350713,0.08355795148247978,0.39622641506817374,0.15558889153274194
22,3,3,[],internal,3,1,0.9968707031435209,0.029556650246305417,0.14482758619990488,0.056027851066454894,0.9763642683350713,0.08355795148247978,0.39622641506817374,0.15558889153274194
23,4,3,[12],external,0,0,0.9968707031435209,0.029556650246305417,0.14482758619990488,0.056027851066454894,0.9763642683350713,0.08355795148247978,0.39622641506817374,0.15558889153274194
24,6,3,"[15, 12, 14]",internal,2,1,0.9968707031435209,0.029556650246305417,0.14482758619990488,0.056027851066454894,0.9763642683350713,0.08355795148247978,0.39622641506817374,0.15558889153274194
25,4,2,"[20, 11, 16]",external,3,0,0.9968707031435209,0.029556650246305417,0.14482758619990488,0.056027851066454894,0.9763642683350713,0.08355795148247978,0.39622641506817374,0.15558889153274194
26,4,2,[],internal,2,1,0.9968707031435209,0.029556650246305417,0.14482758619990488,0.056027851066454894,0.9763642683350713,0.08355795148247978,0.39622641506817374,0.15558889153274194
27,1,1,[],internal,2,1,0.9968707031435209,0.029556650246305417,0.14482758619990488,0.056027851066454894,0.9763642683350713,0.08355795148247978,0.39622641506817374,0.15558889153274194
28,3,4,[],external,1,0,0.9968707031435209,0.029556650246305417,0.14482758619990488,0.056027851066454894,0.9763642683350713,0.08355795148247978,0.39622641506817374,0.15558889153274194
