task_id,execution_time,ergonomic_value,predecessors,area,previous_station,area_binary,jain_workload,gini_workload,norm_range_workload,cv_workload,jain_ergonomic,gini_ergonomic,norm_range_ergonomic,cv_ergonomic
0,6,2,[],internal,1,1,1.0,0.0,0.0,0.0,0.9922480620155039,0.041666666666666664,0.1874999999824219,0.08838834764831845
1,2,5,[],external,0,0,1.0,0.0,0.0,0.0,0.9922480620155039,0.041666666666666664,0.1874999999824219,0.08838834764831845
2,7,5,[0],internal,1,1,1.0,0.0,0.0,0.0,0.9922480620155039,0.041666666666666664,0.1874999999824219,0.08838834764831845
3,7,4,[],external,0,0,1.0,0.0,0.0,0.0,0.9922480620155039,0.041666666666666664,0.1874999999824219,0.08838834764831845
4,4,3,[1],external,0,0,1.0,0.0,0.0,0.0,0.9922480620155039,0.041666666666666664,0.1874999999824219,0.08838834764831845
5,3,1,[0],internal,1,1,1.0,0.0,0.0,0.0,0.9922480620155039,0.041666666666666664,0.1874999999824219,0.08838834764831845
6,4,4,[],internal,1,1,1.0,0.0,0.0,0.0,0.9922480620155039,0.041666666666666664,0.1874999999824219,0.08838834764831845
7,2,3,"[2, 0, 1]",internal,1,1,1.0,0.0,0.0,0.0,0.9922480620155039,0.041666666666666664,0.1874999999824219,0.08838834764831845
8,2,1,[2],internal,1,1,1.0,0.0,0.0,0.0,0.9922480620155039,0.041666666666666664,0.1874999999824219,0.08838834764831845
9,2,4,"[4, 0]",internal,1,1,1.0,0.0,0.0,0.0,0.9922480620155039,0.041666666666666664,0.1874999999824219,0.08838834764831845
