task_id,execution_time,ergonomic_value,predecessors,area,previous_station,area_binary,jain_workload,gini_workload,norm_range_workload,cv_workload,jain_ergonomic,gini_ergonomic,norm_range_ergonomic,cv_ergonomic
0,6,4,[],internal,0,1,0.9988116458704694,0.016260162601626018,0.07317073170196312,0.034493013716416956,0.9548022598870056,0.10256410256410256,0.4615384615029586,0.21757131728816848
1,7,5,[],external,0,0,0.9988116458704694,0.016260162601626018,0.07317073170196312,0.034493013716416956,0.9548022598870056,0.10256410256410256,0.4615384615029586,0.21757131728816848
2,5,4,"[0, 1]",internal,0,1,0.9988116458704694,0.016260162601626018,0.07317073170196312,0.034493013716416956,0.9548022598870056,0.10256410256410256,0.4615384615029586,0.21757131728816848
3,2,3,"[2, 1]",external,1,0,0.9988116458704694,0.016260162601626018,0.07317073170196312,0.034493013716416956,0.9548022598870056,0.10256410256410256,0.4615384615029586,0.21757131728816848
4,3,1,[2],internal,0,1,0.9988116458704694,0.016260162601626018,0.07317073170196312,0.034493013716416956,0.9548022598870056,0.10256410256410256,0.4615384615029586,0.21757131728816848
5,2,5,"[2, 0]",external,1,0,0.9988116458704694,0.016260162601626018,0.07317073170196312,0.034493013716416956,0.9548022598870056,0.10256410256410256,0.4615384615029586,0.21757131728816848
6,5,4,[5],external,1,0,0.9988116458704694,0.016260162601626018,0.07317073170196312,0.034493013716416956,0.9548022598870056,0.10256410256410256,0.4615384615029586,0.21757131728816848
7,6,5,[1],external,0,0,0.9988116458704694,0.016260162601626018,0.07317073170196312,0.034493013716416956,0.9548022598870056,0.10256410256410256,0.4615384615029586,0.21757131728816848
8,4,3,[],external,1,0,0.9988116458704694,0.016260162601626018,0.07317073170196312,0.034493013716416956,0.9548022598870056,0.10256410256410256,0.4615384615029586,0.21757131728816848
9,1,5,[2],external,0,0,0.9988116458704694,0.016260162601626018,0.07317073170196312,0.034493013716416956,0.9548022598870056,0.10256410256410256,0.4615384615029586,0.21757131728816848
