task_id,station,execution_time,ergonomic_value,area_binary
1,0,1.0,2.604939699576694,0
2,0,2.0,2.608756619204319,0
3,1,3.0,3.769270939630046,0
4,1,4.0,5.435675673041695,0
5,2,5.0,3.524154346255794,0
6,1,6.0,5.6448865774306505,0
7,2,7.0,4.824929353033744,0
8,5,8.0,7.047997464397676,0
9,4,9.0,8.506654767031883,0
10,3,10.0,6.295132381094454,0
11,2,1.0,8.585288512849546,0
12,3,2.0,4.89726147038378,0
13,4,3.0,3.880851569429515,0
14,5,4.0,4.526471342250231,0
15,6,5.0,5.7611505222851775,0
16,14,6.0,6.300865150254159,0
17,6,7.0,5.656453324237563,1
18,7,8.0,6.28365772892688,0
19,8,9.0,7.265407349338929,0
20,9,10.0,6.1268706422411015,0
21,11,1.0,3.755175695378348,1
22,8,2.0,2.761116389357372,0
23,9,3.0,5.360250351470274,0
24,10,4.0,5.638440638330939,0
25,11,5.0,4.426865894343523,0
26,15,6.0,5.174018278277682,1
27,11,7.0,4.491321889000771,0
28,10,8.0,7.117899362595557,0
29,12,9.0,7.267974972246055,0
30,0,10.0,8.215370694972624,0
31,12,1.0,2.6823725222574306,0
32,12,2.0,3.183588988413745,0
33,13,3.0,4.499659927593877,0
34,13,4.0,3.093774839310761,1
35,13,5.0,5.451862770827498,0
36,14,6.0,7.641242499288108,0
37,15,7.0,10.17366052371,0
38,16,8.0,12.460159882874176,0
39,17,9.0,5.757881303219656,0
40,18,10.0,7.549131491351837,0
41,23,1.0,2.4391433389381163,1
42,18,2.0,4.443699476551009,1
43,17,3.0,6.317052779056952,1
44,21,4.0,5.046448417409503,1
45,20,5.0,5.543226308631646,1
46,22,6.0,5.180287546670479,1
47,22,7.0,6.0482727989124445,1
48,28,8.0,7.153558641669148,1
49,23,9.0,6.019782081094098,1
50,24,10.0,5.825815457491206,1
51,24,1.0,4.395809779827609,1
52,24,2.0,3.1702206688676613,1
53,25,3.0,4.484475486028475,1
54,16,4.0,3.2272265620057707,0
55,19,5.0,5.805220121627107,0
56,19,6.0,5.476810122886674,0
57,20,7.0,6.021136798720958,0
58,21,8.0,6.442656919926419,0
59,24,9.0,7.05423219433832,0
60,25,10.0,6.409813756768273,0
61,26,1.0,2.3075230731736243,0
62,23,2.0,2.9666857599410843,0
63,24,3.0,3.32580877583106,0
64,26,4.0,3.964633079511218,0
65,22,5.0,10.75072638012992,0
66,22,6.0,4.7004450717023545,0
67,26,7.0,6.186306089446814,0
68,27,8.0,5.464425181864653,1
69,26,9.0,5.849656658979612,1
70,25,10.0,7.195360067973533,1
71,25,1.0,7.419675010151628,0
72,30,2.0,4.146000021433668,1
73,26,3.0,2.835104915130108,1
74,27,4.0,6.059508046495404,1
75,28,5.0,4.680110688253727,1
76,29,6.0,4.499347926982375,1
77,29,7.0,5.778710385142427,1
78,30,8.0,5.970096917542293,1
79,32,9.0,6.789257258374766,1
80,31,10.0,6.824944806904718,1
81,32,1.0,3.53877909766687,1
82,32,2.0,2.428781148608982,1
83,33,3.0,3.995832715167519,0
84,33,4.0,4.429769764597155,1
85,33,5.0,6.164732673972388,1
86,34,6.0,4.339339116671171,1
87,34,7.0,6.075134128792786,1
88,36,8.0,6.815138894117359,1
89,35,9.0,5.115701484595199,1
