task_id,execution_time,ergonomic_value,area,predecessors,previous_station
1,158.0,107.59122387679,external,[],0
2,42.0,45.12836389075112,external,[1],2
3,17.0,27.625681201164543,external,[1],0
4,24.0,105.56059088263991,internal,[1],2
5,71.0,47.11760606790841,external,[1],2
6,66.0,71.92467269330444,external,[1],1
7,50.0,104.43502978542064,external,[1],3
8,55.0,84.40664301868344,external,[1],1
9,30.0,38.81302149869137,external,[1],2
10,28.0,43.615526101852545,external,[1],1
11,113.0,72.19268921512784,external,"[2, 4, 5, 6, 9]",3
12,114.0,78.04595241806439,external,[3],7
13,57.0,57.92794621788015,external,"[5, 6]",13
14,65.0,52.53826844032122,external,[11],4
15,15.0,28.839083320244292,external,[6],1
16,11.0,41.7452084995336,external,"[4, 5]",12
17,10.0,50.389788778121456,external,[2],13
18,19.0,59.100684712951775,external,[5],12
19,8.0,54.62434838679981,external,"[6, 10]",3
20,17.0,29.29927289010136,external,[12],10
21,57.0,46.275996598054405,external,[14],5
22,40.0,53.98895952744836,external,[14],7
23,17.0,110.1851411368831,external,[14],9
24,11.0,94.15712382782364,external,[14],4
25,17.0,99.58266980799296,external,[14],7
26,27.0,37.379786023387496,external,[14],8
27,17.0,28.478408046445264,external,[14],4
28,18.0,56.071183782287264,external,[14],5
29,16.0,35.24717418426251,internal,"[8, 14]",12
30,18.0,49.88081194604083,external,[14],8
31,50.0,77.48559903015027,external,[14],5
32,18.0,40.67546591929825,external,[14],4
33,13.0,39.62238073770123,external,"[25, 28]",11
34,21.0,58.43838234430564,external,[23],11
35,63.0,75.92004657780443,external,"[23, 28]",11
36,8.0,33.16491281841707,external,"[30, 32]",13
37,63.0,57.30223582412781,external,"[10, 24]",4
38,9.0,52.59896745580965,external,[22],13
39,20.0,72.98555237329553,external,[21],13
40,72.0,69.2266283058536,external,"[21, 28]",11
41,30.0,111.18764615221724,external,"[21, 26]",10
42,69.0,71.34785228202682,external,"[7, 30]",8
43,27.0,33.10187996899135,external,"[26, 28]",10
44,9.0,34.026713692947496,external,"[24, 32]",12
45,41.0,68.58321709556714,internal,[32],9
46,38.0,41.639350789393305,external,[32],5
47,76.0,54.821409543587336,external,[32],12
48,31.0,51.88832458529836,internal,"[10, 32]",10
49,11.0,34.02217001625204,external,"[22, 28]",10
50,29.0,56.16589694362197,external,"[10, 32]",12
51,48.0,57.30660058473432,internal,[28],8
52,8.0,39.010105732185856,internal,"[12, 28]",10
53,171.0,155.84641970941266,external,[21],6
54,48.0,61.1889861786899,internal,"[27, 28]",10
55,43.0,86.44522211498392,internal,[27],8
56,18.0,29.15474778223186,internal,"[25, 27]",7
57,94.0,72.90892560873215,external,[25],9
58,9.0,51.58233461563693,internal,"[22, 27]",9
59,19.0,46.57978977367534,external,[30],12
60,24.0,56.63952149226329,external,"[21, 25, 32]",10
61,8.0,21.996473395099997,internal,"[12, 37]",7
62,34.0,38.69802232179957,internal,"[27, 37]",8
63,62.0,65.03976784051154,external,[25],10
64,12.0,28.911119994790223,internal,[37],5
65,8.0,45.38027916984788,external,[25],8
66,47.0,39.59910141082655,internal,[37],8
67,27.0,55.097834821625725,internal,[37],7
68,18.0,34.96253642424786,internal,[37],13
69,52.0,63.13469283516123,internal,"[32, 37]",7
70,65.0,54.299240910692006,internal,[37],7
71,72.0,47.70486670279472,internal,"[21, 37]",9
72,51.0,62.83357582898047,external,"[22, 37]",8
73,58.0,73.96842662528198,external,"[25, 37]",9
74,53.0,55.24619862875438,internal,"[31, 42, 64, 65, 67]",9
75,76.0,63.202149290100934,internal,"[16, 18, 19, 29, 44, 45, 46, 47, 48, 50, 66, 69]",12
76,93.0,73.00078861871653,internal,"[46, 53, 57, 66, 70, 71, 72]",11
77,86.0,72.87971927505428,internal,"[53, 55, 56, 57, 58, 60, 61, 62, 63, 69, 70, 73]",10
78,76.0,129.12917511551225,internal,"[20, 33, 34, 35, 40, 41, 43, 49, 51, 52, 54, 77]",11
79,9.0,27.451893501860955,internal,[78],12
80,14.0,33.192994879159855,internal,[78],12
81,55.0,66.29312909440016,internal,"[15, 79, 80]",12
82,32.0,90.72622028027376,internal,"[13, 17, 36, 38, 39, 59, 68, 74, 75, 76, 81]",13
83,22.0,64.59151613185239,internal,[82],13
84,35.0,66.07036955574259,internal,[83],13
85,63.0,49.661992741469334,external,[83],13
86,59.0,58.569784460713585,internal,"[84, 85]",13
87,149.0,90.3207376915348,internal,[86],14
88,40.0,38.375814117876914,internal,[87],15
89,24.0,51.289164985046085,internal,[88],16
90,123.0,79.66972317285737,internal,[88],15
91,25.0,29.942620532013834,internal,[90],16
92,115.0,65.94255807190716,internal,[89],16
93,103.0,68.81356156875586,external,[90],17
94,54.0,41.446552764455134,internal,[92],17
