task_id,execution_time,ergonomic_value,area,predecessors,previous_station
1,8.0,10.9939062792885,external,[],0
2,7.0,9.102329300089826,external,[],0
3,19.0,12.552829453670263,external,[],2
4,10.0,11.054509508172348,external,[1],0
5,2.0,6.272874709789036,external,[1],1
6,6.0,12.63247834965254,external,[5],2
7,14.0,20.51401349009291,external,"[4, 6]",4
8,10.0,7.723603040686566,external,[7],4
9,1.0,18.52800242310948,internal,[8],4
10,4.0,17.635495073739968,external,[],5
11,14.0,12.354473279957537,external,[2],7
12,15.0,13.927757714490408,external,[2],1
13,5.0,8.483177553699738,external,[12],1
14,12.0,11.946296382830967,external,[13],3
15,9.0,10.091208496614662,external,[14],6
16,10.0,9.593537176777216,external,[3],3
17,2.0,9.739288827414123,external,[3],3
18,10.0,8.19252211773129,external,[17],7
19,18.0,13.05764113521985,external,[18],8
20,16.0,9.677317464046666,internal,"[14, 16]",4
21,21.0,14.864089108128262,external,[20],5
22,14.0,12.50790398919474,internal,"[15, 21]",6
23,16.0,13.213675862205996,external,[22],6
24,7.0,9.513480060115889,internal,"[10, 20]",5
25,17.0,18.507574382945716,internal,[24],5
26,9.0,9.732351834263826,internal,"[9, 25]",6
27,25.0,24.72445220312322,internal,"[23, 26]",7
28,7.0,7.107915337016202,internal,[27],8
29,14.0,13.523239327094483,internal,[27],8
30,2.0,7.314133668074853,internal,[29],8
