task_id,execution_time,ergonomic_value,predecessors,area,previous_station,area_binary,jain_workload,gini_workload,norm_range_workload,cv_workload,jain_ergonomic,gini_ergonomic,norm_range_ergonomic,cv_ergonomic
0,1,3,[],external,0,0,0.9990774907749077,0.013157894736842105,0.07017543859156664,0.030386856273138196,1.0,0.0,0.0,0.0
1,2,1,[],internal,0,1,0.9990774907749077,0.013157894736842105,0.07017543859156664,0.030386856273138196,1.0,0.0,0.0,0.0
2,2,1,[1],external,0,0,0.9990774907749077,0.013157894736842105,0.07017543859156664,0.030386856273138196,1.0,0.0,0.0,0.0
3,4,4,"[2, 1, 0]",internal,0,1,0.9990774907749077,0.013157894736842105,0.07017543859156664,0.030386856273138196,1.0,0.0,0.0,0.0
4,3,4,[3],internal,1,1,0.9990774907749077,0.013157894736842105,0.07017543859156664,0.030386856273138196,1.0,0.0,0.0,0.0
5,1,3,"[2, 3]",external,2,0,0.9990774907749077,0.013157894736842105,0.07017543859156664,0.030386856273138196,1.0,0.0,0.0,0.0
6,7,4,[],external,0,0,0.9990774907749077,0.013157894736842105,0.07017543859156664,0.030386856273138196,1.0,0.0,0.0,0.0
7,4,5,[0],external,0,0,0.9990774907749077,0.013157894736842105,0.07017543859156664,0.030386856273138196,1.0,0.0,0.0,0.0
8,7,5,[],external,1,0,0.9990774907749077,0.013157894736842105,0.07017543859156664,0.030386856273138196,1.0,0.0,0.0,0.0
9,5,5,"[0, 7, 1]",internal,2,1,0.9990774907749077,0.013157894736842105,0.07017543859156664,0.030386856273138196,1.0,0.0,0.0,0.0
10,3,5,"[6, 3, 7]",internal,0,1,0.9990774907749077,0.013157894736842105,0.07017543859156664,0.030386856273138196,1.0,0.0,0.0,0.0
11,6,3,"[6, 8]",external,2,0,0.9990774907749077,0.013157894736842105,0.07017543859156664,0.030386856273138196,1.0,0.0,0.0,0.0
12,6,3,[],internal,0,1,0.9990774907749077,0.013157894736842105,0.07017543859156664,0.030386856273138196,1.0,0.0,0.0,0.0
13,4,4,[6],internal,1,1,0.9990774907749077,0.013157894736842105,0.07017543859156664,0.030386856273138196,1.0,0.0,0.0,0.0
14,2,2,"[12, 7, 13]",internal,2,1,0.9990774907749077,0.013157894736842105,0.07017543859156664,0.030386856273138196,1.0,0.0,0.0,0.0
