task_id,execution_time,ergonomic_value,predecessors,area,previous_station,area_binary,jain_workload,gini_workload,norm_range_workload,cv_workload,jain_ergonomic,gini_ergonomic,norm_range_ergonomic,cv_ergonomic
0,2,3,[],external,1,0,1.0,0.0,0.0,0.0,0.9994058229352347,0.011494252873563218,0.0517241379283591,0.024382992454708537
1,4,5,[],internal,0,1,1.0,0.0,0.0,0.0,0.9994058229352347,0.011494252873563218,0.0517241379283591,0.024382992454708537
2,1,4,"[1, 0]",internal,1,1,1.0,0.0,0.0,0.0,0.9994058229352347,0.011494252873563218,0.0517241379283591,0.024382992454708537
3,6,1,[],external,1,0,1.0,0.0,0.0,0.0,0.9994058229352347,0.011494252873563218,0.0517241379283591,0.024382992454708537
4,2,2,"[2, 1, 3]",internal,1,1,1.0,0.0,0.0,0.0,0.9994058229352347,0.011494252873563218,0.0517241379283591,0.024382992454708537
5,2,1,"[4, 0, 2]",external,1,0,1.0,0.0,0.0,0.0,0.9994058229352347,0.011494252873563218,0.0517241379283591,0.024382992454708537
6,4,2,[1],external,0,0,1.0,0.0,0.0,0.0,0.9994058229352347,0.011494252873563218,0.0517241379283591,0.024382992454708537
7,7,5,"[0, 5, 3]",internal,2,1,1.0,0.0,0.0,0.0,0.9994058229352347,0.011494252873563218,0.0517241379283591,0.024382992454708537
8,6,2,[1],external,2,0,1.0,0.0,0.0,0.0,0.9994058229352347,0.011494252873563218,0.0517241379283591,0.024382992454708537
9,1,5,[5],internal,2,1,1.0,0.0,0.0,0.0,0.9994058229352347,0.011494252873563218,0.0517241379283591,0.024382992454708537
10,2,5,[],internal,0,1,1.0,0.0,0.0,0.0,0.9994058229352347,0.011494252873563218,0.0517241379283591,0.024382992454708537
11,2,2,[5],internal,1,1,1.0,0.0,0.0,0.0,0.9994058229352347,0.011494252873563218,0.0517241379283591,0.024382992454708537
12,4,5,[],external,0,0,1.0,0.0,0.0,0.0,0.9994058229352347,0.011494252873563218,0.0517241379283591,0.024382992454708537
13,2,4,"[5, 10, 0]",internal,1,1,1.0,0.0,0.0,0.0,0.9994058229352347,0.011494252873563218,0.0517241379283591,0.024382992454708537
14,4,3,[],external,1,0,1.0,0.0,0.0,0.0,0.9994058229352347,0.011494252873563218,0.0517241379283591,0.024382992454708537
15,3,1,[],external,0,0,1.0,0.0,0.0,0.0,0.9994058229352347,0.011494252873563218,0.0517241379283591,0.024382992454708537
16,4,2,"[3, 10]",internal,2,1,1.0,0.0,0.0,0.0,0.9994058229352347,0.011494252873563218,0.0517241379283591,0.024382992454708537
17,4,1,[],external,0,0,1.0,0.0,0.0,0.0,0.9994058229352347,0.011494252873563218,0.0517241379283591,0.024382992454708537
18,1,4,[5],internal,2,1,1.0,0.0,0.0,0.0,0.9994058229352347,0.011494252873563218,0.0517241379283591,0.024382992454708537
19,2,1,"[8, 12, 5]",internal,2,1,1.0,0.0,0.0,0.0,0.9994058229352347,0.011494252873563218,0.0517241379283591,0.024382992454708537
