task_id,execution_time,ergonomic_value,predecessors,area,previous_station,area_binary,jain_workload,gini_workload,norm_range_workload,cv_workload,jain_ergonomic,gini_ergonomic,norm_range_ergonomic,cv_ergonomic
0,4,4,[],internal,0,1,0.9749328558639212,0.07007575757575757,0.4242424242167126,0.16034856430694489,0.9563671061762665,0.12023809523809524,0.6095238094773696,0.213596776114341
1,7,1,[],external,0,0,0.9749328558639212,0.07007575757575757,0.4242424242167126,0.16034856430694489,0.9563671061762665,0.12023809523809524,0.6095238094773696,0.213596776114341
2,2,2,[],internal,0,1,0.9749328558639212,0.07007575757575757,0.4242424242167126,0.16034856430694489,0.9563671061762665,0.12023809523809524,0.6095238094773696,0.213596776114341
3,1,4,"[1, 2, 0]",external,0,0,0.9749328558639212,0.07007575757575757,0.4242424242167126,0.16034856430694489,0.9563671061762665,0.12023809523809524,0.6095238094773696,0.213596776114341
4,4,4,[],internal,0,1,0.9749328558639212,0.07007575757575757,0.4242424242167126,0.16034856430694489,0.9563671061762665,0.12023809523809524,0.6095238094773696,0.213596776114341
5,4,4,"[3, 4, 1]",internal,0,1,0.9749328558639212,0.07007575757575757,0.4242424242167126,0.16034856430694489,0.9563671061762665,0.12023809523809524,0.6095238094773696,0.213596776114341
6,4,3,"[5, 4, 0]",internal,0,1,0.9749328558639212,0.07007575757575757,0.4242424242167126,0.16034856430694489,0.9563671061762665,0.12023809523809524,0.6095238094773696,0.213596776114341
7,7,2,[6],external,1,0,0.9749328558639212,0.07007575757575757,0.4242424242167126,0.16034856430694489,0.9563671061762665,0.12023809523809524,0.6095238094773696,0.213596776114341
8,7,3,"[7, 5, 3]",external,1,0,0.9749328558639212,0.07007575757575757,0.4242424242167126,0.16034856430694489,0.9563671061762665,0.12023809523809524,0.6095238094773696,0.213596776114341
9,7,5,"[1, 2, 8]",external,1,0,0.9749328558639212,0.07007575757575757,0.4242424242167126,0.16034856430694489,0.9563671061762665,0.12023809523809524,0.6095238094773696,0.213596776114341
10,1,1,"[8, 0, 3]",external,1,0,0.9749328558639212,0.07007575757575757,0.4242424242167126,0.16034856430694489,0.9563671061762665,0.12023809523809524,0.6095238094773696,0.213596776114341
11,4,4,"[5, 2]",external,0,0,0.9749328558639212,0.07007575757575757,0.4242424242167126,0.16034856430694489,0.9563671061762665,0.12023809523809524,0.6095238094773696,0.213596776114341
12,4,5,"[1, 9]",external,1,0,0.9749328558639212,0.07007575757575757,0.4242424242167126,0.16034856430694489,0.9563671061762665,0.12023809523809524,0.6095238094773696,0.213596776114341
13,7,4,"[12, 5, 11]",internal,2,1,0.9749328558639212,0.07007575757575757,0.4242424242167126,0.16034856430694489,0.9563671061762665,0.12023809523809524,0.6095238094773696,0.213596776114341
14,7,3,"[3, 0]",external,1,0,0.9749328558639212,0.07007575757575757,0.4242424242167126,0.16034856430694489,0.9563671061762665,0.12023809523809524,0.6095238094773696,0.213596776114341
15,4,4,[14],internal,2,1,0.9749328558639212,0.07007575757575757,0.4242424242167126,0.16034856430694489,0.9563671061762665,0.12023809523809524,0.6095238094773696,0.213596776114341
16,2,4,"[1, 10, 6]",internal,2,1,0.9749328558639212,0.07007575757575757,0.4242424242167126,0.16034856430694489,0.9563671061762665,0.12023809523809524,0.6095238094773696,0.213596776114341
17,4,5,[],internal,2,1,0.9749328558639212,0.07007575757575757,0.4242424242167126,0.16034856430694489,0.9563671061762665,0.12023809523809524,0.6095238094773696,0.213596776114341
