task_id,execution_time,ergonomic_value,predecessors,area,previous_station,area_binary,jain_workload,gini_workload,norm_range_workload,cv_workload,jain_ergonomic,gini_ergonomic,norm_range_ergonomic,cv_ergonomic
0,1,1,[],internal,0,1,0.9834907414293151,0.07204968944099378,0.3652173912821172,0.1295622993543595,0.9955817378497791,0.03571428571428571,0.20192307690948594,0.06661733875264912
1,2,1,[],external,0,0,0.9834907414293151,0.07204968944099378,0.3652173912821172,0.1295622993543595,0.9955817378497791,0.03571428571428571,0.20192307690948594,0.06661733875264912
2,1,5,[1],internal,0,1,0.9834907414293151,0.07204968944099378,0.3652173912821172,0.1295622993543595,0.9955817378497791,0.03571428571428571,0.20192307690948594,0.06661733875264912
3,5,2,[2],external,1,0,0.9834907414293151,0.07204968944099378,0.3652173912821172,0.1295622993543595,0.9955817378497791,0.03571428571428571,0.20192307690948594,0.06661733875264912
4,5,3,[2],external,2,0,0.9834907414293151,0.07204968944099378,0.3652173912821172,0.1295622993543595,0.9955817378497791,0.03571428571428571,0.20192307690948594,0.06661733875264912
5,4,4,"[1, 2, 3]",internal,1,1,0.9834907414293151,0.07204968944099378,0.3652173912821172,0.1295622993543595,0.9955817378497791,0.03571428571428571,0.20192307690948594,0.06661733875264912
6,4,4,[],external,1,0,0.9834907414293151,0.07204968944099378,0.3652173912821172,0.1295622993543595,0.9955817378497791,0.03571428571428571,0.20192307690948594,0.06661733875264912
7,2,4,[],internal,1,1,0.9834907414293151,0.07204968944099378,0.3652173912821172,0.1295622993543595,0.9955817378497791,0.03571428571428571,0.20192307690948594,0.06661733875264912
8,5,1,"[0, 5]",internal,1,1,0.9834907414293151,0.07204968944099378,0.3652173912821172,0.1295622993543595,0.9955817378497791,0.03571428571428571,0.20192307690948594,0.06661733875264912
9,6,4,"[4, 3]",internal,2,1,0.9834907414293151,0.07204968944099378,0.3652173912821172,0.1295622993543595,0.9955817378497791,0.03571428571428571,0.20192307690948594,0.06661733875264912
10,7,1,[],internal,3,1,0.9834907414293151,0.07204968944099378,0.3652173912821172,0.1295622993543595,0.9955817378497791,0.03571428571428571,0.20192307690948594,0.06661733875264912
11,7,5,[],internal,0,1,0.9834907414293151,0.07204968944099378,0.3652173912821172,0.1295622993543595,0.9955817378497791,0.03571428571428571,0.20192307690948594,0.06661733875264912
12,2,5,"[7, 4]",internal,2,1,0.9834907414293151,0.07204968944099378,0.3652173912821172,0.1295622993543595,0.9955817378497791,0.03571428571428571,0.20192307690948594,0.06661733875264912
13,1,5,[],internal,3,1,0.9834907414293151,0.07204968944099378,0.3652173912821172,0.1295622993543595,0.9955817378497791,0.03571428571428571,0.20192307690948594,0.06661733875264912
14,5,4,"[0, 8]",internal,1,1,0.9834907414293151,0.07204968944099378,0.3652173912821172,0.1295622993543595,0.9955817378497791,0.03571428571428571,0.20192307690948594,0.06661733875264912
15,3,1,"[11, 14]",external,2,0,0.9834907414293151,0.07204968944099378,0.3652173912821172,0.1295622993543595,0.9955817378497791,0.03571428571428571,0.20192307690948594,0.06661733875264912
16,2,4,[0],internal,0,1,0.9834907414293151,0.07204968944099378,0.3652173912821172,0.1295622993543595,0.9955817378497791,0.03571428571428571,0.20192307690948594,0.06661733875264912
17,5,1,"[7, 12]",internal,2,1,0.9834907414293151,0.07204968944099378,0.3652173912821172,0.1295622993543595,0.9955817378497791,0.03571428571428571,0.20192307690948594,0.06661733875264912
18,2,5,"[14, 10]",internal,3,1,0.9834907414293151,0.07204968944099378,0.3652173912821172,0.1295622993543595,0.9955817378497791,0.03571428571428571,0.20192307690948594,0.06661733875264912
19,6,4,"[15, 4]",internal,2,1,0.9834907414293151,0.07204968944099378,0.3652173912821172,0.1295622993543595,0.9955817378497791,0.03571428571428571,0.20192307690948594,0.06661733875264912
20,4,5,[6],external,1,0,0.9834907414293151,0.07204968944099378,0.3652173912821172,0.1295622993543595,0.9955817378497791,0.03571428571428571,0.20192307690948594,0.06661733875264912
21,5,4,"[15, 2]",internal,3,1,0.9834907414293151,0.07204968944099378,0.3652173912821172,0.1295622993543595,0.9955817378497791,0.03571428571428571,0.20192307690948594,0.06661733875264912
22,1,4,"[19, 12, 11]",external,2,0,0.9834907414293151,0.07204968944099378,0.3652173912821172,0.1295622993543595,0.9955817378497791,0.03571428571428571,0.20192307690948594,0.06661733875264912
23,5,2,"[4, 20]",internal,3,1,0.9834907414293151,0.07204968944099378,0.3652173912821172,0.1295622993543595,0.9955817378497791,0.03571428571428571,0.20192307690948594,0.06661733875264912
24,4,3,"[2, 0]",external,2,0,0.9834907414293151,0.07204968944099378,0.3652173912821172,0.1295622993543595,0.9955817378497791,0.03571428571428571,0.20192307690948594,0.06661733875264912
25,5,5,[12],internal,3,1,0.9834907414293151,0.07204968944099378,0.3652173912821172,0.1295622993543595,0.9955817378497791,0.03571428571428571,0.20192307690948594,0.06661733875264912
26,4,4,"[20, 15]",internal,3,1,0.9834907414293151,0.07204968944099378,0.3652173912821172,0.1295622993543595,0.9955817378497791,0.03571428571428571,0.20192307690948594,0.06661733875264912
27,7,4,[],internal,3,1,0.9834907414293151,0.07204968944099378,0.3652173912821172,0.1295622993543595,0.9955817378497791,0.03571428571428571,0.20192307690948594,0.06661733875264912
28,1,5,[0],external,2,0,0.9834907414293151,0.07204968944099378,0.3652173912821172,0.1295622993543595,0.9955817378497791,0.03571428571428571,0.20192307690948594,0.06661733875264912
29,4,4,[],external,1,0,0.9834907414293151,0.07204968944099378,0.3652173912821172,0.1295622993543595,0.9955817378497791,0.03571428571428571,0.20192307690948594,0.06661733875264912
