task_id,execution_time,ergonomic_value,predecessors,area,previous_station,area_binary,jain_workload,gini_workload,norm_range_workload,cv_workload,jain_ergonomic,gini_ergonomic,norm_range_ergonomic,cv_ergonomic
0,5,3,[],internal,0,1,0.9994052339413164,0.01056338028169014,0.05633802816584011,0.02439508179674475,1.0,0.0,0.0,0.0
1,4,1,[],external,0,0,0.9994052339413164,0.01056338028169014,0.05633802816584011,0.02439508179674475,1.0,0.0,0.0,0.0
2,1,2,"[1, 0]",external,0,0,0.9994052339413164,0.01056338028169014,0.05633802816584011,0.02439508179674475,1.0,0.0,0.0,0.0
3,2,3,"[0, 2]",external,2,0,0.9994052339413164,0.01056338028169014,0.05633802816584011,0.02439508179674475,1.0,0.0,0.0,0.0
4,6,5,[],internal,0,1,0.9994052339413164,0.01056338028169014,0.05633802816584011,0.02439508179674475,1.0,0.0,0.0,0.0
5,4,4,[0],internal,0,1,0.9994052339413164,0.01056338028169014,0.05633802816584011,0.02439508179674475,1.0,0.0,0.0,0.0
6,3,3,"[2, 5]",internal,1,1,0.9994052339413164,0.01056338028169014,0.05633802816584011,0.02439508179674475,1.0,0.0,0.0,0.0
7,4,3,[0],external,0,0,0.9994052339413164,0.01056338028169014,0.05633802816584011,0.02439508179674475,1.0,0.0,0.0,0.0
8,1,5,"[2, 0, 7]",external,0,0,0.9994052339413164,0.01056338028169014,0.05633802816584011,0.02439508179674475,1.0,0.0,0.0,0.0
9,1,3,[8],external,1,0,0.9994052339413164,0.01056338028169014,0.05633802816584011,0.02439508179674475,1.0,0.0,0.0,0.0
10,6,3,[],external,1,0,0.9994052339413164,0.01056338028169014,0.05633802816584011,0.02439508179674475,1.0,0.0,0.0,0.0
11,7,3,[],external,0,0,0.9994052339413164,0.01056338028169014,0.05633802816584011,0.02439508179674475,1.0,0.0,0.0,0.0
12,4,5,"[1, 6]",external,4,0,0.9994052339413164,0.01056338028169014,0.05633802816584011,0.02439508179674475,1.0,0.0,0.0,0.0
13,3,2,"[11, 10, 3]",internal,2,1,0.9994052339413164,0.01056338028169014,0.05633802816584011,0.02439508179674475,1.0,0.0,0.0,0.0
14,6,2,"[11, 9, 2]",internal,1,1,0.9994052339413164,0.01056338028169014,0.05633802816584011,0.02439508179674475,1.0,0.0,0.0,0.0
15,5,3,[7],internal,5,1,0.9994052339413164,0.01056338028169014,0.05633802816584011,0.02439508179674475,1.0,0.0,0.0,0.0
16,4,3,[],internal,1,1,0.9994052339413164,0.01056338028169014,0.05633802816584011,0.02439508179674475,1.0,0.0,0.0,0.0
17,1,1,"[10, 14]",external,1,0,0.9994052339413164,0.01056338028169014,0.05633802816584011,0.02439508179674475,1.0,0.0,0.0,0.0
18,4,5,[2],external,5,0,0.9994052339413164,0.01056338028169014,0.05633802816584011,0.02439508179674475,1.0,0.0,0.0,0.0
19,2,3,"[4, 8]",external,4,0,0.9994052339413164,0.01056338028169014,0.05633802816584011,0.02439508179674475,1.0,0.0,0.0,0.0
20,1,1,"[6, 17]",external,1,0,0.9994052339413164,0.01056338028169014,0.05633802816584011,0.02439508179674475,1.0,0.0,0.0,0.0
21,2,1,[11],internal,3,1,0.9994052339413164,0.01056338028169014,0.05633802816584011,0.02439508179674475,1.0,0.0,0.0,0.0
22,4,1,"[7, 21, 2]",internal,4,1,0.9994052339413164,0.01056338028169014,0.05633802816584011,0.02439508179674475,1.0,0.0,0.0,0.0
23,2,2,[],internal,0,1,0.9994052339413164,0.01056338028169014,0.05633802816584011,0.02439508179674475,1.0,0.0,0.0,0.0
24,3,4,[2],internal,2,1,0.9994052339413164,0.01056338028169014,0.05633802816584011,0.02439508179674475,1.0,0.0,0.0,0.0
25,4,1,"[24, 6]",external,2,0,0.9994052339413164,0.01056338028169014,0.05633802816584011,0.02439508179674475,1.0,0.0,0.0,0.0
26,1,5,"[4, 11, 25]",external,3,0,0.9994052339413164,0.01056338028169014,0.05633802816584011,0.02439508179674475,1.0,0.0,0.0,0.0
27,1,3,"[13, 17, 26]",external,4,0,0.9994052339413164,0.01056338028169014,0.05633802816584011,0.02439508179674475,1.0,0.0,0.0,0.0
