task_id,execution_time,ergonomic_value,predecessors,area,previous_station,area_binary,jain_workload,gini_workload,norm_range_workload,cv_workload,jain_ergonomic,gini_ergonomic,norm_range_ergonomic,cv_ergonomic
0,4,4,[],external,0,0,0.9983700081499592,0.019642857142857142,0.11428571427918367,0.040406101782088436,0.990744069015097,0.05119047619047619,0.2285714285540136,0.09665611014373542
1,3,3,[0],external,0,0,0.9983700081499592,0.019642857142857142,0.11428571427918367,0.040406101782088436,0.990744069015097,0.05119047619047619,0.2285714285540136,0.09665611014373542
2,4,1,"[0, 1]",internal,0,1,0.9983700081499592,0.019642857142857142,0.11428571427918367,0.040406101782088436,0.990744069015097,0.05119047619047619,0.2285714285540136,0.09665611014373542
3,4,1,"[2, 1]",internal,1,1,0.9983700081499592,0.019642857142857142,0.11428571427918367,0.040406101782088436,0.990744069015097,0.05119047619047619,0.2285714285540136,0.09665611014373542
4,1,2,[],internal,0,1,0.9983700081499592,0.019642857142857142,0.11428571427918367,0.040406101782088436,0.990744069015097,0.05119047619047619,0.2285714285540136,0.09665611014373542
5,7,3,[],internal,2,1,0.9983700081499592,0.019642857142857142,0.11428571427918367,0.040406101782088436,0.990744069015097,0.05119047619047619,0.2285714285540136,0.09665611014373542
6,6,5,[3],external,1,0,0.9983700081499592,0.019642857142857142,0.11428571427918367,0.040406101782088436,0.990744069015097,0.05119047619047619,0.2285714285540136,0.09665611014373542
7,7,5,[2],external,0,0,0.9983700081499592,0.019642857142857142,0.11428571427918367,0.040406101782088436,0.990744069015097,0.05119047619047619,0.2285714285540136,0.09665611014373542
8,6,1,"[1, 2, 7]",internal,2,1,0.9983700081499592,0.019642857142857142,0.11428571427918367,0.040406101782088436,0.990744069015097,0.05119047619047619,0.2285714285540136,0.09665611014373542
9,7,5,[],internal,0,1,0.9983700081499592,0.019642857142857142,0.11428571427918367,0.040406101782088436,0.990744069015097,0.05119047619047619,0.2285714285540136,0.09665611014373542
10,4,2,"[6, 1, 4]",internal,1,1,0.9983700081499592,0.019642857142857142,0.11428571427918367,0.040406101782088436,0.990744069015097,0.05119047619047619,0.2285714285540136,0.09665611014373542
11,2,4,[],external,1,0,0.9983700081499592,0.019642857142857142,0.11428571427918367,0.040406101782088436,0.990744069015097,0.05119047619047619,0.2285714285540136,0.09665611014373542
12,7,4,"[10, 9, 6]",internal,1,1,0.9983700081499592,0.019642857142857142,0.11428571427918367,0.040406101782088436,0.990744069015097,0.05119047619047619,0.2285714285540136,0.09665611014373542
13,1,2,[],internal,0,1,0.9983700081499592,0.019642857142857142,0.11428571427918367,0.040406101782088436,0.990744069015097,0.05119047619047619,0.2285714285540136,0.09665611014373542
14,3,4,[7],internal,2,1,0.9983700081499592,0.019642857142857142,0.11428571427918367,0.040406101782088436,0.990744069015097,0.05119047619047619,0.2285714285540136,0.09665611014373542
15,6,3,[],internal,2,1,0.9983700081499592,0.019642857142857142,0.11428571427918367,0.040406101782088436,0.990744069015097,0.05119047619047619,0.2285714285540136,0.09665611014373542
16,6,3,"[7, 3, 0]",internal,2,1,0.9983700081499592,0.019642857142857142,0.11428571427918367,0.040406101782088436,0.990744069015097,0.05119047619047619,0.2285714285540136,0.09665611014373542
17,3,2,"[13, 5]",internal,2,1,0.9983700081499592,0.019642857142857142,0.11428571427918367,0.040406101782088436,0.990744069015097,0.05119047619047619,0.2285714285540136,0.09665611014373542
18,3,5,"[12, 14]",external,3,0,0.9983700081499592,0.019642857142857142,0.11428571427918367,0.040406101782088436,0.990744069015097,0.05119047619047619,0.2285714285540136,0.09665611014373542
19,3,4,"[1, 18]",internal,3,1,0.9983700081499592,0.019642857142857142,0.11428571427918367,0.040406101782088436,0.990744069015097,0.05119047619047619,0.2285714285540136,0.09665611014373542
20,1,2,"[8, 5, 12]",external,3,0,0.9983700081499592,0.019642857142857142,0.11428571427918367,0.040406101782088436,0.990744069015097,0.05119047619047619,0.2285714285540136,0.09665611014373542
21,2,1,"[0, 10, 5]",external,3,0,0.9983700081499592,0.019642857142857142,0.11428571427918367,0.040406101782088436,0.990744069015097,0.05119047619047619,0.2285714285540136,0.09665611014373542
22,5,1,[9],external,1,0,0.9983700081499592,0.019642857142857142,0.11428571427918367,0.040406101782088436,0.990744069015097,0.05119047619047619,0.2285714285540136,0.09665611014373542
