task_id,execution_time,ergonomic_value,predecessors,area,previous_station,area_binary,jain_workload,gini_workload,norm_range_workload,cv_workload,jain_ergonomic,gini_ergonomic,norm_range_ergonomic,cv_ergonomic
0,7,1,[],internal,0,1,1.0,0.0,0.0,0.0,0.9990557129367328,0.014492753623188406,0.06521739130009452,0.030743773095067282
1,4,5,[0],external,0,0,1.0,0.0,0.0,0.0,0.9990557129367328,0.014492753623188406,0.06521739130009452,0.030743773095067282
2,6,4,"[0, 1]",external,0,0,1.0,0.0,0.0,0.0,0.9990557129367328,0.014492753623188406,0.06521739130009452,0.030743773095067282
3,6,4,"[2, 1]",external,1,0,1.0,0.0,0.0,0.0,0.9990557129367328,0.014492753623188406,0.06521739130009452,0.030743773095067282
4,2,1,"[2, 1]",internal,1,1,1.0,0.0,0.0,0.0,0.9990557129367328,0.014492753623188406,0.06521739130009452,0.030743773095067282
5,4,5,[],external,0,0,1.0,0.0,0.0,0.0,0.9990557129367328,0.014492753623188406,0.06521739130009452,0.030743773095067282
6,2,3,"[3, 0]",external,1,0,1.0,0.0,0.0,0.0,0.9990557129367328,0.014492753623188406,0.06521739130009452,0.030743773095067282
7,4,4,"[4, 5]",external,2,0,1.0,0.0,0.0,0.0,0.9990557129367328,0.014492753623188406,0.06521739130009452,0.030743773095067282
8,3,1,[],internal,1,1,1.0,0.0,0.0,0.0,0.9990557129367328,0.014492753623188406,0.06521739130009452,0.030743773095067282
9,6,3,"[8, 7]",external,2,0,1.0,0.0,0.0,0.0,0.9990557129367328,0.014492753623188406,0.06521739130009452,0.030743773095067282
10,3,3,"[5, 6, 2]",external,1,0,1.0,0.0,0.0,0.0,0.9990557129367328,0.014492753623188406,0.06521739130009452,0.030743773095067282
11,4,3,"[10, 7, 6]",internal,2,1,1.0,0.0,0.0,0.0,0.9990557129367328,0.014492753623188406,0.06521739130009452,0.030743773095067282
12,1,4,"[9, 10, 4]",internal,2,1,1.0,0.0,0.0,0.0,0.9990557129367328,0.014492753623188406,0.06521739130009452,0.030743773095067282
13,5,3,[10],internal,1,1,1.0,0.0,0.0,0.0,0.9990557129367328,0.014492753623188406,0.06521739130009452,0.030743773095067282
14,6,2,[],internal,2,1,1.0,0.0,0.0,0.0,0.9990557129367328,0.014492753623188406,0.06521739130009452,0.030743773095067282
